lpx,step,elbo,lqz,loss,lpz,epoch,kl
-659.2133178710938,72599,-698.854248046875,-31.371299743652344,698.854248046875,-71.01219177246094,604,39.64089584350586
-658.8485717773438,72699,-698.5228881835938,-31.337270736694336,698.5228881835938,-71.0115966796875,605,39.67432403564453
-659.3258666992188,72799,-698.9920043945312,-31.34760093688965,698.9920043945312,-71.01374053955078,606,39.6661376953125
-658.740478515625,72899,-698.4568481445312,-31.29924774169922,698.4568481445312,-71.015625,607,39.716373443603516
-658.737060546875,72999,-698.4564208984375,-31.28236961364746,698.4564208984375,-71.00167846679688,608,39.71931076049805
-658.9797973632812,73099,-698.7237548828125,-31.261260986328125,698.7237548828125,-71.00521087646484,609,39.743953704833984
-658.9407958984375,73199,-698.6932983398438,-31.258827209472656,698.6932983398438,-71.01129913330078,609,39.75247573852539
-658.8648681640625,73299,-698.6375732421875,-31.23724365234375,698.6375732421875,-71.00996398925781,610,39.77272033691406
-658.6980590820312,73399,-698.490478515625,-31.23018455505371,698.490478515625,-71.02262878417969,611,39.79244613647461
-658.7575073242188,73499,-698.5809326171875,-31.203580856323242,698.5809326171875,-71.02702331542969,612,39.82344436645508
-658.3870849609375,73599,-698.2183227539062,-31.191465377807617,698.2183227539062,-71.02268981933594,613,39.83122634887695
-658.679931640625,73699,-698.52294921875,-31.17361068725586,698.52294921875,-71.01664733886719,614,39.84303665161133
-658.6117553710938,73799,-698.4664306640625,-31.168712615966797,698.4664306640625,-71.02338409423828,614,39.85467529296875
-658.5357666015625,73899,-698.4082641601562,-31.140750885009766,698.4082641601562,-71.01321411132812,615,39.87246322631836
-658.5691528320312,73999,-698.4640502929688,-31.11641502380371,698.4640502929688,-71.0113296508789,616,39.89491271972656
-658.9130859375,74099,-698.8035888671875,-31.12983512878418,698.8035888671875,-71.02032470703125,617,39.89048767089844
-658.0808715820312,74199,-698.013427734375,-31.09054183959961,698.013427734375,-71.02313232421875,618,39.932586669921875
-658.795166015625,74299,-698.7205200195312,-31.08861541748047,698.7205200195312,-71.01396942138672,619,39.925357818603516
-658.6603393554688,74399,-698.6000366210938,-31.0794677734375,698.6000366210938,-71.01914978027344,619,39.93968200683594
-658.5747680664062,74499,-698.5416870117188,-31.05143165588379,698.5416870117188,-71.01837921142578,620,39.96694564819336
-658.0054931640625,74599,-698.0117797851562,-31.003908157348633,698.0117797851562,-71.01016998291016,621,40.006263732910156
-658.4482421875,74699,-698.485595703125,-30.98739242553711,698.485595703125,-71.02474975585938,622,40.037357330322266
-657.9144897460938,74799,-697.962890625,-30.975698471069336,697.962890625,-71.0241470336914,623,40.04844665527344
-658.641357421875,74899,-698.6895141601562,-30.976198196411133,698.6895141601562,-71.02433013916016,624,40.04813003540039
-658.2970581054688,74999,-698.3549194335938,-30.955129623413086,698.3549194335938,-71.01299285888672,624,40.057861328125
-658.4840087890625,75099,-698.5557861328125,-30.94901466369629,698.5557861328125,-71.02081298828125,625,40.071800231933594
-658.1534423828125,75199,-698.2578735351562,-30.925601959228516,698.2578735351562,-71.03003692626953,626,40.104434967041016
-658.3040161132812,75299,-698.4143676757812,-30.91199493408203,698.4143676757812,-71.0223388671875,627,40.11034393310547
-657.7573852539062,75399,-697.893798828125,-30.883153915405273,697.893798828125,-71.01959228515625,628,40.136436462402344
-658.0606079101562,75499,-698.2028198242188,-30.88594627380371,698.2028198242188,-71.02810668945312,629,40.14216232299805
-658.087890625,75599,-698.2473754882812,-30.864919662475586,698.2473754882812,-71.02442932128906,629,40.15951156616211
-657.9066772460938,75699,-698.09423828125,-30.833860397338867,698.09423828125,-71.02140045166016,630,40.187538146972656
-658.3084106445312,75799,-698.5016479492188,-30.841251373291016,698.5016479492188,-71.0345230102539,631,40.19327163696289
-657.840576171875,75899,-698.0651245117188,-30.78936767578125,698.0651245117188,-71.01387786865234,632,40.22450637817383
-658.1199340820312,75999,-698.3646240234375,-30.77679443359375,698.3646240234375,-71.02153015136719,633,40.24473190307617
-657.6192016601562,76099,-697.8853759765625,-30.748252868652344,697.8853759765625,-71.01445770263672,634,40.266204833984375
-657.7745361328125,76199,-698.0485229492188,-30.743900299072266,698.0485229492188,-71.01789855957031,634,40.27399826049805
-657.7583618164062,76299,-698.051025390625,-30.722293853759766,698.051025390625,-71.01495361328125,635,40.292659759521484
-657.7842407226562,76399,-698.1099853515625,-30.703067779541016,698.1099853515625,-71.02882385253906,636,40.32575607299805
-657.6138916015625,76499,-697.9351806640625,-30.700435638427734,697.9351806640625,-71.0217056274414,637,40.32127380371094
-657.5157470703125,76599,-697.8694458007812,-30.672714233398438,697.8694458007812,-71.02637481689453,638,40.35366439819336
-657.912841796875,76699,-698.2639770507812,-30.672443389892578,698.2639770507812,-71.0235824584961,639,40.35113525390625
-657.5272827148438,76799,-697.8782958984375,-30.665990829467773,697.8782958984375,-71.01702880859375,639,40.351036071777344
-657.5430908203125,76899,-697.9283447265625,-30.64193344116211,697.9283447265625,-71.02713012695312,640,40.385196685791016
-657.4269409179688,76999,-697.822509765625,-30.623136520385742,697.822509765625,-71.01873016357422,641,40.395591735839844
-657.9362182617188,77099,-698.3528442382812,-30.611173629760742,698.3528442382812,-71.02777099609375,642,40.416595458984375
-657.54736328125,77199,-697.9816284179688,-30.59282875061035,697.9816284179688,-71.02708435058594,643,40.43425750732422
-657.8052978515625,77299,-698.2560424804688,-30.572965621948242,698.2560424804688,-71.023681640625,644,40.45071792602539
-657.4832153320312,77399,-697.93359375,-30.567026138305664,697.93359375,-71.0174331665039,644,40.45040512084961
-657.1213989257812,77499,-697.617919921875,-30.519481658935547,697.617919921875,-71.01603698730469,645,40.49655532836914
-657.7288208007812,77599,-698.2230834960938,-30.525461196899414,698.2230834960938,-71.01974487304688,646,40.494285583496094
-657.079833984375,77699,-697.6024780273438,-30.49468231201172,697.6024780273438,-71.01732635498047,647,40.52264404296875
-657.405029296875,77799,-697.9287109375,-30.503175735473633,697.9287109375,-71.0268783569336,648,40.523704528808594
-657.1846923828125,77899,-697.7281494140625,-30.47443389892578,697.7281494140625,-71.01790618896484,649,40.54347229003906
-657.469970703125,77999,-698.0224609375,-30.47203826904297,698.0224609375,-71.0245132446289,649,40.5524787902832
-657.314697265625,78099,-697.8825073242188,-30.45092010498047,697.8825073242188,-71.01874542236328,650,40.56782531738281
-657.2960205078125,78199,-697.8851318359375,-30.43086051940918,697.8851318359375,-71.01997375488281,651,40.589111328125
-657.09228515625,78299,-697.7186889648438,-30.394540786743164,697.7186889648438,-71.02095794677734,652,40.62641525268555
-657.45654296875,78399,-698.0756225585938,-30.407453536987305,698.0756225585938,-71.02653503417969,653,40.619083404541016
-657.2686157226562,78499,-697.8982543945312,-30.396839141845703,697.8982543945312,-71.02645111083984,654,40.629608154296875
-657.0950927734375,78599,-697.7378540039062,-30.37672996520996,697.7378540039062,-71.01947021484375,654,40.64274215698242
-656.8934936523438,78699,-697.5748291015625,-30.33818817138672,697.5748291015625,-71.01950073242188,655,40.68130874633789
-657.4231567382812,78799,-698.1205444335938,-30.333602905273438,698.1205444335938,-71.03099822998047,656,40.69739532470703
-656.9819946289062,78899,-697.6932983398438,-30.314472198486328,697.6932983398438,-71.02571868896484,657,40.71125030517578
-656.8445434570312,78999,-697.5711059570312,-30.298641204833984,697.5711059570312,-71.02515411376953,658,40.72650909423828
-656.89208984375,79099,-697.6312866210938,-30.29483413696289,697.6312866210938,-71.0340347290039,659,40.739200592041016
-656.9606323242188,79199,-697.7035522460938,-30.272544860839844,697.7035522460938,-71.01546478271484,659,40.742923736572266
-656.7549438476562,79299,-697.516357421875,-30.26133918762207,697.516357421875,-71.02276611328125,660,40.76142501831055
-656.9534912109375,79399,-697.73388671875,-30.254159927368164,697.73388671875,-71.03456115722656,661,40.78040313720703
-656.8219604492188,79499,-697.624755859375,-30.236562728881836,697.624755859375,-71.03937530517578,662,40.80281066894531
-656.8462524414062,79599,-697.6549682617188,-30.214277267456055,697.6549682617188,-71.0229721069336,663,40.808692932128906
-656.73291015625,79699,-697.555419921875,-30.196109771728516,697.555419921875,-71.01858520507812,664,40.822479248046875
-656.8663330078125,79799,-697.6989135742188,-30.193376541137695,697.6989135742188,-71.02590942382812,664,40.83253479003906
-656.630126953125,79899,-697.4844360351562,-30.174062728881836,697.4844360351562,-71.02842712402344,665,40.8543586730957
-656.751953125,79999,-697.626953125,-30.15384864807129,697.626953125,-71.02883911132812,666,40.87499237060547
-656.6849975585938,80099,-697.5631713867188,-30.13754653930664,697.5631713867188,-71.0157241821289,667,40.878173828125
-656.81494140625,80199,-697.7141723632812,-30.121417999267578,697.7141723632812,-71.02071380615234,668,40.8992919921875
-656.3397827148438,80299,-697.2632446289062,-30.096839904785156,697.2632446289062,-71.02031707763672,669,40.92347717285156
-656.6318969726562,80399,-697.5685424804688,-30.087926864624023,697.5685424804688,-71.02456665039062,669,40.936641693115234
-656.7330932617188,80499,-697.6679077148438,-30.09756851196289,697.6679077148438,-71.03238677978516,670,40.93482208251953
-656.0462036132812,80599,-697.0328979492188,-30.0323429107666,697.0328979492188,-71.01905822753906,671,40.98671340942383
-656.288330078125,80699,-697.2601928710938,-30.042062759399414,697.2601928710938,-71.01388549804688,672,40.97181701660156
-656.513916015625,80799,-697.5090942382812,-30.02782440185547,697.5090942382812,-71.02300262451172,673,40.995182037353516
-656.3833618164062,80899,-697.3965454101562,-30.008502960205078,697.3965454101562,-71.02168273925781,674,41.01317596435547
-656.3806762695312,80999,-697.4067993164062,-29.995370864868164,697.4067993164062,-71.02146911621094,674,41.02609634399414
-656.2565307617188,81099,-697.3112182617188,-29.96356773376465,697.3112182617188,-71.01824951171875,675,41.05467987060547
-656.38916015625,81199,-697.4542236328125,-29.953920364379883,697.4542236328125,-71.01895904541016,676,41.065040588378906
-656.0907592773438,81299,-697.164306640625,-29.94333839416504,697.164306640625,-71.01689910888672,677,41.07356262207031
-656.3565673828125,81399,-697.4279174804688,-29.937705993652344,697.4279174804688,-71.00901794433594,678,41.071311950683594
-656.01123046875,81499,-697.1192626953125,-29.905012130737305,697.1192626953125,-71.01303100585938,679,41.1080207824707
-656.1806030273438,81599,-697.264404296875,-29.92763328552246,697.264404296875,-71.011474609375,679,41.08384323120117
-656.2553100585938,81699,-697.3738403320312,-29.898677825927734,697.3738403320312,-71.01724243164062,680,41.11856460571289
-655.8788452148438,81799,-697.0414428710938,-29.855422973632812,697.0414428710938,-71.01800537109375,681,41.16258239746094
-656.1297607421875,81899,-697.283203125,-29.870933532714844,697.283203125,-71.02436828613281,682,41.15343475341797
-655.9556884765625,81999,-697.1453857421875,-29.825109481811523,697.1453857421875,-71.0147705078125,683,41.189659118652344
-655.7673950195312,82099,-696.9642333984375,-29.81471824645996,696.9642333984375,-71.01155853271484,684,41.196842193603516
-656.0949096679688,82199,-697.2735595703125,-29.838481903076172,697.2735595703125,-71.01712799072266,684,41.17864227294922
-656.0823974609375,82299,-697.2835693359375,-29.826017379760742,697.2835693359375,-71.0271987915039,685,41.20117950439453
-656.0093994140625,82399,-697.218505859375,-29.808530807495117,697.218505859375,-71.0176773071289,686,41.209144592285156
-655.5580444335938,82499,-696.8023681640625,-29.77788734436035,696.8023681640625,-71.02224731445312,687,41.244361877441406
-656.2649536132812,82599,-697.5211181640625,-29.782516479492188,697.5211181640625,-71.03870391845703,688,41.25618362426758
-655.9073486328125,82699,-697.1679077148438,-29.771257400512695,697.1679077148438,-71.03177642822266,689,41.26051712036133
-655.7568969726562,82799,-697.0269775390625,-29.768699645996094,697.0269775390625,-71.03877258300781,689,41.27007293701172
-655.874755859375,82899,-697.1630859375,-29.742969512939453,697.1630859375,-71.03131866455078,690,41.28834915161133
-656.0178833007812,82999,-697.3289184570312,-29.71880531311035,697.3289184570312,-71.02989196777344,691,41.31108093261719
-655.76513671875,83099,-697.0840454101562,-29.715974807739258,697.0840454101562,-71.0348892211914,692,41.318912506103516
-655.930908203125,83199,-697.259521484375,-29.705806732177734,697.259521484375,-71.03443145751953,693,41.3286247253418
-655.482421875,83299,-696.8331909179688,-29.669700622558594,696.8331909179688,-71.0205078125,694,41.350807189941406
-655.71337890625,83399,-697.070556640625,-29.66253089904785,697.070556640625,-71.01968383789062,694,41.357154846191406
-655.5968017578125,83499,-696.98828125,-29.63146209716797,696.98828125,-71.02300262451172,695,41.391536712646484
-655.6028442382812,83599,-697.0199584960938,-29.619670867919922,697.0199584960938,-71.03675842285156,696,41.417083740234375
-655.4029541015625,83699,-696.8418579101562,-29.595542907714844,696.8418579101562,-71.03443908691406,697,41.43889617919922
-655.5559692382812,83799,-696.9987182617188,-29.58049774169922,696.9987182617188,-71.02323150634766,698,41.44273376464844
-655.4658813476562,83899,-696.9148559570312,-29.57792091369629,696.9148559570312,-71.02690887451172,699,41.44898986816406
-655.5404663085938,83999,-697.0009765625,-29.559179306030273,697.0009765625,-71.01969146728516,699,41.460514068603516
-655.54248046875,84099,-696.9974975585938,-29.559280395507812,696.9974975585938,-71.01429748535156,700,41.45501708984375
-655.3838500976562,84199,-696.8748168945312,-29.523576736450195,696.8748168945312,-71.01458740234375,701,41.49101257324219
-655.4521484375,84299,-696.96142578125,-29.503948211669922,696.96142578125,-71.01318359375,702,41.50923538208008
-655.6298217773438,84399,-697.1390380859375,-29.513221740722656,697.1390380859375,-71.02242279052734,703,41.50920104980469
-655.0985717773438,84499,-696.6258544921875,-29.487518310546875,696.6258544921875,-71.01481628417969,704,41.52730178833008
-655.3097534179688,84599,-696.8605346679688,-29.47028160095215,696.8605346679688,-71.02104949951172,704,41.55076599121094
